t_ms,blink_left,blink_right,blink_mean,gaze_dx,gaze_dy,mouth_open,brow_left,brow_right,brow_mean,iris_r_left,iris_r_right,iris_r_mean,gconf_left,gconf_right,gconf_mean
1760904769232.644,0.000000,0.000000,0.000000,0.072674,0.049863,0.084106,1.000000,1.000000,1.000000,0.092833,0.102085,0.097459,1.000000,1.000000,1.000000
1760904769300.877,0.000000,0.000000,0.000000,0.030028,0.056245,0.093386,1.000000,1.000000,1.000000,0.096317,0.101171,0.098744,1.000000,1.000000,1.000000
1760904769365.020,0.000000,0.000000,0.000000,-0.001506,0.020204,0.055283,1.000000,1.000000,1.000000,0.091427,0.102921,0.097174,1.000000,1.000000,1.000000
1760904769432.690,0.000000,0.000000,0.000000,-0.107942,-0.016524,0.045312,1.000000,1.000000,1.000000,0.093733,0.104850,0.099291,1.000000,1.000000,1.000000
1760904769500.657,0.024912,0.000000,0.012456,-0.151680,-0.005780,0.066166,1.000000,1.000000,1.000000,0.086682,0.104947,0.095814,1.000000,1.000000,1.000000
1760904769564.844,0.000000,0.000000,0.000000,-0.124122,-0.022460,0.077016,1.000000,1.000000,1.000000,0.092280,0.102720,0.097500,1.000000,1.000000,1.000000
1760904769632.673,0.034787,0.000000,0.017394,-0.081360,0.002507,0.079679,1.000000,1.000000,1.000000,0.091222,0.101079,0.096150,1.000000,1.000000,1.000000
1760904769700.497,0.244440,0.000000,0.122220,-0.169155,-0.284345,0.077605,1.000000,1.000000,1.000000,0.094799,0.073760,0.084279,1.000000,1.000000,1.000000
1760904769764.648,0.094452,0.000000,0.047226,-0.153409,-0.049701,0.045081,1.000000,1.000000,1.000000,0.082006,0.101500,0.091753,1.000000,1.000000,1.000000
1760904769833.226,0.000000,0.000000,0.000000,-0.058887,0.013256,0.090760,1.000000,1.000000,1.000000,0.091629,0.102157,0.096893,1.000000,1.000000,1.000000
1760904769900.883,0.000000,0.000000,0.000000,-0.082788,0.028536,0.079125,1.000000,1.000000,1.000000,0.084750,0.102127,0.093439,1.000000,1.000000,1.000000
1760904769968.803,0.000000,0.000000,0.000000,-0.134323,0.079920,0.005529,1.000000,1.000000,1.000000,0.089257,0.107808,0.098532,1.000000,1.000000,1.000000
1760904770032.793,0.000000,0.000000,0.000000,0.031010,0.114654,0.076890,1.000000,1.000000,1.000000,0.093092,0.099014,0.096053,1.000000,1.000000,1.000000
1760904770100.759,0.000000,0.000000,0.000000,-0.064627,0.080774,0.027783,1.000000,1.000000,1.000000,0.081346,0.108731,0.095038,1.000000,1.000000,1.000000
1760904770164.810,0.000000,0.000000,0.000000,-0.009492,0.090870,0.002019,1.000000,1.000000,1.000000,0.086677,0.104410,0.095544,1.000000,1.000000,1.000000
1760904770234.046,0.000000,0.000000,0.000000,0.032068,0.121789,0.002595,1.000000,1.000000,1.000000,0.088383,0.104859,0.096621,1.000000,1.000000,1.000000
1760904770300.890,0.000000,0.000000,0.000000,-0.022368,0.111910,0.002843,1.000000,1.000000,1.000000,0.082755,0.106159,0.094457,1.000000,1.000000,1.000000
1760904770364.948,0.000000,0.000000,0.000000,0.014361,0.102709,0.001580,1.000000,1.000000,1.000000,0.088639,0.100475,0.094557,1.000000,1.000000,1.000000
1760904770432.922,0.000000,0.000000,0.000000,-0.035755,0.082081,0.002545,1.000000,1.000000,1.000000,0.086035,0.108075,0.097055,1.000000,1.000000,1.000000
1760904770500.778,0.000000,0.000000,0.000000,-0.032881,0.053148,0.000571,1.000000,1.000000,1.000000,0.088039,0.104373,0.096206,1.000000,1.000000,1.000000
1760904770564.897,0.000000,0.000000,0.000000,-0.014143,-0.042884,0.017769,1.000000,1.000000,1.000000,0.086605,0.099391,0.092998,1.000000,1.000000,1.000000
1760904770633.240,0.000000,0.000000,0.000000,-0.054072,-0.028893,0.003135,1.000000,1.000000,1.000000,0.089874,0.104062,0.096968,1.000000,1.000000,1.000000
1760904770701.119,0.000000,0.000000,0.000000,0.142141,0.052254,0.006889,1.000000,1.000000,1.000000,0.086412,0.078483,0.082448,1.000000,1.000000,1.000000
1760904770764.789,0.000000,0.000000,0.000000,-0.013011,0.051771,0.000406,1.000000,1.000000,1.000000,0.082872,0.100687,0.091779,1.000000,1.000000,1.000000
1760904770832.802,0.000000,0.000000,0.000000,-0.012017,0.082842,0.004787,1.000000,1.000000,1.000000,0.087411,0.103427,0.095419,1.000000,1.000000,1.000000
1760904770900.772,0.094560,0.000000,0.047280,-0.326358,-0.002987,0.003447,1.000000,1.000000,1.000000,0.079326,0.139071,0.109198,1.000000,1.000000,1.000000
1760904770965.554,0.000000,0.000000,0.000000,-0.070497,-0.002065,0.000239,1.000000,1.000000,1.000000,0.084818,0.106479,0.095648,1.000000,1.000000,1.000000
1760904771032.948,0.000000,0.000000,0.000000,-0.098608,-0.031012,0.001382,1.000000,1.000000,1.000000,0.084890,0.103469,0.094180,1.000000,1.000000,1.000000
1760904771100.898,0.007537,0.000000,0.003769,-0.116152,-0.071375,0.001694,1.000000,1.000000,1.000000,0.080931,0.104910,0.092921,1.000000,1.000000,1.000000
1760904771164.880,0.035223,0.000000,0.017612,-0.072637,-0.050002,0.000138,1.000000,1.000000,1.000000,0.089286,0.104937,0.097112,1.000000,1.000000,1.000000
1760904771233.072,0.000000,0.000000,0.000000,-0.082905,-0.056930,0.000632,1.000000,1.000000,1.000000,0.091180,0.105557,0.098369,1.000000,1.000000,1.000000
1760904771301.382,0.018125,0.000000,0.009062,-0.130091,-0.063566,0.009302,1.000000,1.000000,1.000000,0.086992,0.109727,0.098360,1.000000,1.000000,1.000000
1760904771364.810,0.361118,0.002937,0.182028,-0.201849,-0.036418,0.002743,1.000000,1.000000,1.000000,0.074464,0.097367,0.085915,1.000000,1.000000,1.000000
1760904771433.014,0.316633,0.255164,0.285898,-0.005016,-0.414063,0.004063,1.000000,1.000000,1.000000,0.091531,0.075517,0.083524,1.000000,1.000000,1.000000
1760904771500.709,0.166700,0.000000,0.083350,-0.226624,-0.141353,0.002359,1.000000,1.000000,1.000000,0.079473,0.110021,0.094747,1.000000,1.000000,1.000000
1760904771564.790,0.138243,0.101496,0.119870,0.015894,0.140105,0.020670,1.000000,1.000000,1.000000,0.099184,0.116681,0.107932,1.000000,1.000000,1.000000
1760904771632.954,0.106472,0.000000,0.053236,-0.337479,-0.133344,0.006122,1.000000,1.000000,1.000000,0.079859,0.125354,0.102607,1.000000,1.000000,1.000000
1760904771696.757,0.069087,0.000000,0.034543,-0.335655,-0.121095,0.009255,1.000000,1.000000,1.000000,0.084347,0.122504,0.103426,1.000000,1.000000,1.000000
1760904771764.748,0.130866,0.000000,0.065433,-0.304979,-0.111237,0.009602,1.000000,1.000000,1.000000,0.078779,0.124477,0.101628,1.000000,1.000000,1.000000
1760904771832.697,0.062121,0.000000,0.031061,-0.296856,-0.129096,0.015299,1.000000,1.000000,1.000000,0.077285,0.126104,0.101695,1.000000,1.000000,1.000000
1760904771896.793,0.128525,0.000000,0.064263,-0.307056,-0.134393,0.005305,1.000000,1.000000,1.000000,0.082306,0.122651,0.102478,1.000000,1.000000,1.000000
1760904771965.255,0.065807,0.000000,0.032903,-0.284518,-0.119142,0.012364,1.000000,1.000000,1.000000,0.083220,0.123855,0.103537,1.000000,1.000000,1.000000
1760904772032.744,0.079417,0.000000,0.039708,-0.290683,-0.124118,0.010668,1.000000,1.000000,1.000000,0.082931,0.126301,0.104616,1.000000,1.000000,1.000000
1760904772097.260,0.069169,0.000000,0.034584,-0.250352,-0.125493,0.006868,1.000000,1.000000,1.000000,0.081047,0.122625,0.101836,1.000000,1.000000,1.000000
1760904772164.942,0.119998,0.000000,0.059999,-0.223541,-0.071726,0.008247,1.000000,1.000000,1.000000,0.079881,0.117267,0.098574,1.000000,1.000000,1.000000
1760904772232.918,0.115698,0.000000,0.057849,-0.213630,-0.109549,0.015974,1.000000,1.000000,1.000000,0.086722,0.114086,0.100404,1.000000,1.000000,1.000000
1760904772297.179,0.072401,0.000000,0.036200,-0.101304,-0.049031,0.006523,1.000000,1.000000,1.000000,0.085820,0.104431,0.095125,1.000000,1.000000,1.000000
1760904772365.563,0.114670,0.000000,0.057335,-0.142725,-0.095780,0.014742,1.000000,1.000000,1.000000,0.080197,0.107314,0.093755,1.000000,1.000000,1.000000
1760904772432.939,0.125571,0.000000,0.062785,-0.098960,-0.010928,0.024668,1.000000,1.000000,1.000000,0.084879,0.102809,0.093844,1.000000,1.000000,1.000000
1760904772497.066,0.098372,0.000000,0.049186,-0.016861,-0.058217,0.011372,1.000000,1.000000,1.000000,0.086684,0.096305,0.091495,1.000000,1.000000,1.000000
1760904772565.009,0.229662,0.000000,0.114831,-0.110629,0.028082,0.007249,1.000000,1.000000,1.000000,0.084843,0.097485,0.091164,1.000000,1.000000,1.000000
1760904772632.830,0.087815,0.000000,0.043908,-0.089374,-0.061754,0.048073,1.000000,1.000000,1.000000,0.085977,0.102203,0.094090,1.000000,1.000000,1.000000
1760904772696.894,0.198297,0.000000,0.099149,-0.078821,-0.048220,0.011564,1.000000,1.000000,1.000000,0.082959,0.098529,0.090744,1.000000,1.000000,1.000000
