browL_height,browL_tri_area,browR_height,browR_tri_area,brow_l_area,brow_l_disp,brow_l_perim,brow_l_vel,brow_r_area,brow_r_disp,brow_r_perim,brow_r_vel,eyeL_open,eyeR_open,eye_l_area,eye_l_disp,eye_l_perim,eye_l_vel,eye_r_area,eye_r_disp,eye_r_perim,eye_r_vel,lipCornerL_height,lipCornerR_height,lip_press,lips_in_area,lips_in_disp,lips_in_perim,lips_in_vel,lips_out_area,lips_out_disp,lips_out_perim,lips_out_vel,mouth_corners_area,mouth_corners_disp,mouth_corners_perim,mouth_corners_vel,mouth_open,mouth_tri_area,nose_stable_area,nose_stable_disp,nose_stable_perim,nose_stable_vel,oval_area,oval_disp,oval_perim,oval_vel,t,evt_brow_l_vel,evt_lipCornerL_height,evt_lips_out_disp,evt_mouth_corners_disp,evt_brow_r_vel,evt_eye_l_vel,evt_eye_r_vel,evt_lipCornerR_height,evt_lip_press,evt_lips_in_disp,evt_mouth_open
23.939402427147318,31.03904954229705,25.189314872883013,1.675502875777753,303.8019618428288,1.4105083,163.35387590139493,8.24455,180.40796090278957,3.5558083,102.1445610234473,20.784021,16.803949565824546,15.593077176411505,463.94935576918436,1.4895469,106.6850720109218,8.706537,348.6584193345877,1.1727636,85.6167724866174,6.85491,59.918995665244644,37.72888028871749,0.21760052898885812,9.588852331326931,0.6274539,131.09292472148746,3.6675253,761.5253435932486,0.92795527,154.30826113480762,5.423983,7.787310378168538,1.5261824,363.40730807348785,8.920675,21.76343572142826,118.10930383735004,152.36395783195726,0.6005075,163.9331712618916,3.510021,41421.59498674561,1.9817786,749.7389144252986,11.583675,1760990542626.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.939402427147318,31.03904954229705,25.189314872883013,1.675502875777753,303.8019618428288,1.4105083,163.35387590139493,8.24455,180.40796090278957,3.5558083,102.1445610234473,20.784021,16.803949565824546,15.593077176411505,463.94935576918436,1.4895469,106.6850720109218,8.706537,348.6584193345877,1.1727636,85.6167724866174,6.85491,59.918995665244644,37.72888028871749,0.21760052898885812,9.588852331326931,0.6274539,131.09292472148746,3.6675253,761.5253435932486,0.92795527,154.30826113480762,5.423983,7.787310378168538,1.5261824,363.40730807348785,8.920675,21.76343572142826,118.10930383735004,152.36395783195726,0.6005075,163.9331712618916,3.510021,41421.59498674561,1.9817786,749.7389144252986,11.583675,1760990542626.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.27600812100902,30.55176592636132,23.135363854469254,3.600038635007623,311.62345336098946,2.1842937,164.64892343348046,24.731977,144.82279368716394,1.9339212,97.81862048865207,21.8971,16.27425403741303,16.172329275803484,426.3307248515283,0.97498,102.3775689803772,11.0393505,345.56197056586325,1.4937706,84.2168694743756,16.913431,58.05363497903534,37.38653726557733,0.1484322479714255,16.5888947952871,0.8345672,123.96732142973623,9.449507,774.5678240763282,0.764336,148.05179435481986,8.654304,3.9991431326794804,1.5743527,343.78710549285296,17.825836,22.446216282749734,94.92806618921861,133.13313958346046,0.47766745,158.89761587094063,5.4084578,41665.03982102869,2.351244,754.652317296701,26.622295,1760990542714.466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.27600812100902,30.55176592636132,23.135363854469254,3.600038635007623,311.62345336098946,2.1842937,164.64892343348046,24.731977,144.82279368716394,1.9339212,97.81862048865207,21.8971,16.27425403741303,16.172329275803484,426.3307248515283,0.97498,102.3775689803772,11.0393505,345.56197056586325,1.4937706,84.2168694743756,16.913431,58.05363497903534,37.38653726557733,0.1484322479714255,16.5888947952871,0.8345672,123.96732142973623,9.449507,774.5678240763282,0.764336,148.05179435481986,8.654304,3.9991431326794804,1.5743527,343.78710549285296,17.825836,22.446216282749734,94.92806618921861,133.13313958346046,0.47766745,158.89761587094063,5.4084578,41665.03982102869,2.351244,754.652317296701,26.622295,1760990542714.466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.633032935243296,30.814176846590843,25.534804173873802,2.582362222197892,313.295228176671,2.651875,164.8579867614964,27.707762,163.06064748236938,1.487107,97.36842699713009,15.537838,17.58299666363688,15.080390013105369,495.71862169525497,1.5591781,109.29156569483274,16.290865,323.1167980687332,1.2706342,83.13659298779011,13.2760515,58.398384946980606,38.254535195754755,0.12455938795319096,13.906751024803349,1.6820034,127.4958316596948,17.574188,755.8013474908247,1.8003256,150.69695994304712,18.810463,6.258232679042,1.2316161,353.26009960914706,12.868376,22.013277666206342,101.77430509763938,149.16168517278575,0.6633653,161.12118011220778,6.931083,41866.7938569114,1.9234632,754.4082565101288,20.097048,1760990542810.1748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.633032935243296,30.814176846590843,25.534804173873802,2.582362222197892,313.295228176671,2.651875,164.8579867614964,27.707762,163.06064748236938,1.487107,97.36842699713009,15.537838,17.58299666363688,15.080390013105369,495.71862169525497,1.5591781,109.29156569483274,16.290865,323.1167980687332,1.2706342,83.13659298779011,13.2760515,58.398384946980606,38.254535195754755,0.12455938795319096,13.906751024803349,1.6820034,127.4958316596948,17.574188,755.8013474908247,1.8003256,150.69695994304712,18.810463,6.258232679042,1.2316161,353.26009960914706,12.868376,22.013277666206342,101.77430509763938,149.16168517278575,0.6633653,161.12118011220778,6.931083,41866.7938569114,1.9234632,754.4082565101288,20.097048,1760990542810.1748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.14319747457059,33.99396821566441,25.68745074939697,2.881674066009074,332.1056563078505,0.83032054,168.12941283936888,8.28488,153.82219384847704,2.4776907,94.09196210774509,24.722223,16.678494067238155,15.428598566947436,467.7482168662768,0.63008714,108.82825031496382,6.2869644,330.3098046428154,2.424045,82.84560598515236,24.18695,56.73912660092503,36.523544114842196,0.4884661500868862,36.16699124123265,2.3222175,121.68402309409429,23.170921,742.6250413131997,1.4907119,145.38394355115233,14.874218,2.8610570423686434,1.9563416,339.01642848471874,19.520239,23.12188160190273,54.029895975029504,134.9503693384984,1.2717435,160.66884852796179,12.689367,41406.405778753215,2.7093358,752.212408785571,27.033562,1760990542910.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.14319747457059,33.99396821566441,25.68745074939697,2.881674066009074,332.1056563078505,0.83032054,168.12941283936888,8.28488,153.82219384847704,2.4776907,94.09196210774509,24.722223,16.678494067238155,15.428598566947436,467.7482168662768,0.63008714,108.82825031496382,6.2869644,330.3098046428154,2.424045,82.84560598515236,24.18695,56.73912660092503,36.523544114842196,0.4884661500868862,36.16699124123265,2.3222175,121.68402309409429,23.170921,742.6250413131997,1.4907119,145.38394355115233,14.874218,2.8610570423686434,1.9563416,339.01642848471874,19.520239,23.12188160190273,54.029895975029504,134.9503693384984,1.2717435,160.66884852796179,12.689367,41406.405778753215,2.7093358,752.212408785571,27.033562,1760990542910.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.874132622106423,31.3422146800595,26.369055731920934,1.5276984337743589,319.552116133449,0.82569313,165.95012175718753,8.258262,169.05758711623608,0.9560752,95.35116359093648,9.562293,17.15338559650385,15.805163332995601,473.06916313949273,1.330303,108.16914707986707,13.305173,354.287084766998,0.60894537,85.85847852524009,6.090435,58.01418533020475,36.283142143382,0.6866205034361346,51.84913715697399,0.5030915,122.45042673897638,5.031726,797.9102059886357,0.8543235,147.31017942575073,8.544613,7.829760885352501,0.656478,341.3287072630291,6.565838,24.24360768401987,30.5370981974766,120.50923150896952,0.79368377,161.169067042848,7.938117,40989.58121090888,1.0025927,748.9915917239106,10.027542,1760990543010.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21.874132622106423,31.3422146800595,26.369055731920934,1.5276984337743589,319.552116133449,0.82569313,165.95012175718753,8.258262,169.05758711623608,0.9560752,95.35116359093648,9.562293,17.15338559650385,15.805163332995601,473.06916313949273,1.330303,108.16914707986707,13.305173,354.287084766998,0.60894537,85.85847852524009,6.090435,58.01418533020475,36.283142143382,0.6866205034361346,51.84913715697399,0.5030915,122.45042673897638,5.031726,797.9102059886357,0.8543235,147.31017942575073,8.544613,7.829760885352501,0.656478,341.3287072630291,6.565838,24.24360768401987,30.5370981974766,120.50923150896952,0.79368377,161.169067042848,7.938117,40989.58121090888,1.0025927,748.9915917239106,10.027542,1760990543010.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23.23184810975528,31.37352248074237,24.47682103137602,0.9014743751816553,319.2801460235874,0.930856,164.08780922064946,9.30295,168.6348568257375,1.3765002,96.73959887903479,13.756708,17.23133054009906,15.964866975279394,485.8342405642782,1.0917834,109.91657085906238,10.911254,350.5979937129521,0.38035113,83.55331046154585,3.801219,57.29991328737211,35.58625504469156,0.6029670004365923,43.55349002125105,1.2152944,116.44884592046743,12.14562,790.1766036447132,1.8670182,142.17196622411248,18.658932,5.419483138769983,1.2326814,324.4455817756314,12.319386,25.045814171395293,40.8917332113969,126.61676034450262,0.6082116,159.07720640227652,6.07845,40713.06517892795,0.91355604,746.1125080365385,9.130054,1760990543110.4402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.23184810975528,31.37352248074237,24.47682103137602,0.9014743751816553,319.2801460235874,0.930856,164.08780922064946,9.30295,168.6348568257375,1.3765002,96.73959887903479,13.756708,17.23133054009906,15.964866975279394,485.8342405642782,1.0917834,109.91657085906238,10.911254,350.5979937129521,0.38035113,83.55331046154585,3.801219,57.29991328737211,35.58625504469156,0.6029670004365923,43.55349002125105,1.2152944,116.44884592046743,12.14562,790.1766036447132,1.8670182,142.17196622411248,18.658932,5.419483138769983,1.2326814,324.4455817756314,12.319386,25.045814171395293,40.8917332113969,126.61676034450262,0.6082116,159.07720640227652,6.07845,40713.06517892795,0.91355604,746.1125080365385,9.130054,1760990543110.4402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.05791213699429,40.88522152831555,25.201134950544645,5.282906586957768,364.71398888318856,4.220719,174.10210401480447,40.711903,135.0177431848793,4.441517,91.38909091202699,42.841656,15.906213498177955,16.479851761280738,474.10401757899285,4.134053,110.05636802716747,39.875946,334.9583852629046,3.2308245,80.66498033437584,31.163649,61.33434306529254,31.033731542645874,0.3262327560922201,23.189649760993262,4.486229,116.14080988108432,43.27294,817.7667386117816,4.0047293,144.5473006096666,38.628525,2.8730881728227433,3.013638,322.13597084842,29.068727,24.96191326405564,71.88028322281927,54.19425402706696,3.2545018,162.76710499965387,31.392035,41117.20566502362,6.9531016,754.0907618188531,67.06772,1760990543214.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.05791213699429,40.88522152831555,25.201134950544645,5.282906586957768,364.71398888318856,4.220719,174.10210401480447,40.711903,135.0177431848793,4.441517,91.38909091202699,42.841656,15.906213498177955,16.479851761280738,474.10401757899285,4.134053,110.05636802716747,39.875946,334.9583852629046,3.2308245,80.66498033437584,31.163649,61.33434306529254,31.033731542645874,0.3262327560922201,23.189649760993262,4.486229,116.14080988108432,43.27294,817.7667386117816,4.0047293,144.5473006096666,38.628525,2.8730881728227433,3.013638,322.13597084842,29.068727,24.96191326405564,71.88028322281927,54.19425402706696,3.2545018,162.76710499965387,31.392035,41117.20566502362,6.9531016,754.0907618188531,67.06772,1760990543214.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.82530256077984,42.08155625757699,28.576516880990606,0.0011253047006225384,392.6088955979459,8.137635,172.85011022387906,67.528824,146.38128296190098,9.443428,81.97985369407743,78.36473,14.683179041745511,14.789074244317087,428.42282829009343,7.358736,107.3722820275014,61.065254,304.39300923589883,7.475547,78.56973078227664,62.034595,56.316614101617105,28.304587604129186,0.2499039336058037,14.373774363695617,10.843923,117.22041226669752,89.986496,671.4137998295713,11.722202,142.69393715606105,97.274765,22.27050080872305,11.187893,320.4595803568063,92.84088,24.104718998888405,181.76573171491026,27.787288716193334,3.6621563,159.81495874714304,30.389801,39932.17909068154,12.648675,751.5217389466627,104.962944,1760990543334.6191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.82530256077984,42.08155625757699,28.576516880990606,0.0011253047006225384,392.6088955979459,8.137635,172.85011022387906,67.528824,146.38128296190098,9.443428,81.97985369407743,78.36473,14.683179041745511,14.789074244317087,428.42282829009343,7.358736,107.3722820275014,61.065254,304.39300923589883,7.475547,78.56973078227664,62.034595,56.316614101617105,28.304587604129186,0.2499039336058037,14.373774363695617,10.843923,117.22041226669752,89.986496,671.4137998295713,11.722202,142.69393715606105,97.274765,22.27050080872305,11.187893,320.4595803568063,92.84088,24.104718998888405,181.76573171491026,27.787288716193334,3.6621563,159.81495874714304,30.389801,39932.17909068154,12.648675,751.5217389466627,104.962944,1760990543334.6191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.157897528974065,36.8398243460017,21.1898530842035,1.3452415556523254,339.79656208939326,2.2384245,176.4003478519372,19.39551,159.80002132527247,10.283756,100.05859206826806,89.10673,14.87070182120334,13.795510833268677,422.5697542429704,3.4237244,109.89317938957487,29.6659,263.31202534605217,7.2238398,73.00372572080144,62.593155,55.20757426741039,31.080924891167868,0.6360210373897722,14.289405487133042,8.565381,129.24083368072704,74.21735,771.7169872041281,6.0634794,155.04302422219135,52.538864,14.963397505230398,5.8473277,359.55034387602416,50.66595,24.786767049155902,132.27961870377914,71.66781792435228,5.716306,170.2134514631866,49.53067,43327.2282668275,10.15565,769.8331348156828,87.99671,1760990543450.0286,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22.157897528974065,36.8398243460017,21.1898530842035,1.3452415556523254,339.79656208939326,2.2384245,176.4003478519372,19.39551,159.80002132527247,10.283756,100.05859206826806,89.10673,14.87070182120334,13.795510833268677,422.5697542429704,3.4237244,109.89317938957487,29.6659,263.31202534605217,7.2238398,73.00372572080144,62.593155,55.20757426741039,31.080924891167868,0.6360210373897722,14.289405487133042,8.565381,129.24083368072704,74.21735,771.7169872041281,6.0634794,155.04302422219135,52.538864,14.963397505230398,5.8473277,359.55034387602416,50.66595,24.786767049155902,132.27961870377914,71.66781792435228,5.716306,170.2134514631866,49.53067,43327.2282668275,10.15565,769.8331348156828,87.99671,1760990543450.0286,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.444492798462978,30.571181723677952,24.491552716197745,2.2159406410258407,287.02168248586315,10.261322,152.96099911503705,88.36724,231.385898110054,21.223955,127.39857654927754,182.77394,15.0062665712167,15.669562689610252,385.59448656333075,12.0169325,99.97981137367455,103.48599,376.3925689758304,15.562794,95.18616790268065,134.02182,50.19952664715927,40.94592001557499,0.0375524052700408,17.792084273837318,14.195003,135.3119173444459,122.24284,759.9722243453293,13.169588,157.21848103558276,113.41231,1.0261628019515754,12.283957,379.08617057307447,105.78552,22.20832423706757,68.68792461461635,311.63380261267093,11.463365,171.48954718144026,98.71884,43735.670370077314,21.668156,758.3781123324868,186.59926,1760990543566.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.444492798462978,30.571181723677952,24.491552716197745,2.2159406410258407,287.02168248586315,10.261322,152.96099911503705,88.36724,231.385898110054,21.223955,127.39857654927754,182.77394,15.0062665712167,15.669562689610252,385.59448656333075,12.0169325,99.97981137367455,103.48599,376.3925689758304,15.562794,95.18616790268065,134.02182,50.19952664715927,40.94592001557499,0.0375524052700408,17.792084273837318,14.195003,135.3119173444459,122.24284,759.9722243453293,13.169588,157.21848103558276,113.41231,1.0261628019515754,12.283957,379.08617057307447,105.78552,22.20832423706757,68.68792461461635,311.63380261267093,11.463365,171.48954718144026,98.71884,43735.670370077314,21.668156,758.3781123324868,186.59926,1760990543566.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.05340871978861,33.66361905714521,22.19677288145198,2.1240214760943052,327.2698945787231,6.2966046,165.73685680961108,52.30071,175.03206513679822,10.807633,115.5167077150414,89.77011,13.41032410500759,15.938054003644297,346.27096882394244,7.613097,99.03337855493443,63.23573,348.61034628824353,8.633593,87.330128350589,71.71214,53.56845857716198,37.17349458857513,1.5298954610388522,73.22604133231877,8.589945,132.20254930818427,71.349594,878.4852197852633,8.287483,158.63846821556228,68.837296,5.231271214140609,7.5763206,370.323884611719,62.930256,26.68516615440707,20.543611210199465,236.75518763083255,5.4567103,171.2649373141243,45.3244,43904.81711827847,11.439751,762.6108699452745,95.02059,1760990543686.5422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.05340871978861,33.66361905714521,22.19677288145198,2.1240214760943052,327.2698945787231,6.2966046,165.73685680961108,52.30071,175.03206513679822,10.807633,115.5167077150414,89.77011,13.41032410500759,15.938054003644297,346.27096882394244,7.613097,99.03337855493443,63.23573,348.61034628824353,8.633593,87.330128350589,71.71214,53.56845857716198,37.17349458857513,1.5298954610388522,73.22604133231877,8.589945,132.20254930818427,71.349594,878.4852197852633,8.287483,158.63846821556228,68.837296,5.231271214140609,7.5763206,370.323884611719,62.930256,26.68516615440707,20.543611210199465,236.75518763083255,5.4567103,171.2649373141243,45.3244,43904.81711827847,11.439751,762.6108699452745,95.02059,1760990543686.5422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.81781040061721,33.812615532511565,23.901637048373566,2.907864450638015,333.92589343126366,7.272882,166.74262614236758,62.81294,148.44138424268016,9.842765,97.46216957041632,85.00797,16.103202476330022,17.489598048371295,454.3918520391226,5.3508406,107.7899319118336,46.21304,378.4462947175988,8.583285,84.78937885957903,74.130356,57.573102364814865,32.676829416050786,1.0320770166775937,46.030731013859196,6.9420853,127.57584869253442,59.95598,756.7819844804042,6.8530474,152.05467185306114,59.186993,1.3882828808554766,5.579284,355.54647923422715,48.186016,24.218471139736753,44.145157887037946,132.3826889958615,6.6813955,165.79624378573516,57.704506,42569.08960404961,12.31322,756.878637745415,106.3443,1760990543802.3286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22.81781040061721,33.812615532511565,23.901637048373566,2.907864450638015,333.92589343126366,7.272882,166.74262614236758,62.81294,148.44138424268016,9.842765,97.46216957041632,85.00797,16.103202476330022,17.489598048371295,454.3918520391226,5.3508406,107.7899319118336,46.21304,378.4462947175988,8.583285,84.78937885957903,74.130356,57.573102364814865,32.676829416050786,1.0320770166775937,46.030731013859196,6.9420853,127.57584869253442,59.95598,756.7819844804042,6.8530474,152.05467185306114,59.186993,1.3882828808554766,5.579284,355.54647923422715,48.186016,24.218471139736753,44.145157887037946,132.3826889958615,6.6813955,165.79624378573516,57.704506,42569.08960404961,12.31322,756.878637745415,106.3443,1760990543802.3286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
